species_id,batch_id,sample_id,age,tl,bd,ba,pfa
peamel,2,reared-3-2-1,1,4.412214057,1.036166028,2.776478484,2.457969617
peamel,2,reared-3-2-1,1,4.611862126,1.04370148,3.054805178,2.311983529
peamel,2,reared-3-2-1,1,4.666514854,1.058109927,3.104587189,2.397627786
peamel,2,reared-3-2-3,3,5.270769687,1.600270325,4.970599511,3.46077361
peamel,2,reared-3-2-3,3,5.320927993,1.56579459,5.147149024,3.61481348
peamel,2,reared-3-2-3,3,6.281453091,1.767075858,6.816894179,4.434399659
peamel,2,reared-3-2-3,3,5.357088633,1.620100354,5.331761693,3.092220203
peamel,2,reared-3-2-3,3,5.801255346,1.615952897,5.554506368,3.93683576
peamel,2,reared-3-2-3,3,5.985169138,1.588864819,5.777083061,4.355951873
peamel,2,reared-3-2-3,3,6.128774834,1.743746413,6.116911477,4.600870227
peamel,2,reared-3-2-5,5,6.677826957,1.829032673,7.24514668,6.038944461
peamel,2,reared-3-2-5,5,7.074822311,1.918896582,7.94923293,6.826331056
peamel,2,reared-3-2-5,5,6.300629947,1.697000863,6.839388055,5.391218167
peamel,2,reared-3-2-5,5,6.807801796,1.818362137,7.42249047,6.404044584
peamel,2,reared-3-2-5,5,6.646843836,1.939209168,7.391418119,6.359584678
peamel,2,reared-3-2-5,5,5.983085089,1.672060093,6.693116615,5.192057619
peamel,2,reared-3-2-5,5,7.134345902,2.267810244,9.516733868,6.604031524
peamel,2,reared-3-2-5,5,7.462689857,2.156091021,10.07339173,7.930556464
peamel,2,reared-3-2-5,5,7.420264835,2.104409631,10.27370923,7.518351978
peamel,2,reared-3-2-5,5,7.451247957,2.048999982,9.678872039,7.921796705
peamel,2,reared-3-2-6,6,8.127225574,2.16123455,10.90791787,10.8182356
peamel,2,reared-3-2-6,6,8.096840053,2.371358152,11.24443363,9.176602327
peamel,2,reared-3-2-6,6,7.721656121,2.207199088,10.74844587,8.557446489
peamel,2,reared-3-2-6,6,7.868304885,2.377023249,10.97604988,7.389421849
peamel,2,reared-3-2-6,6,7.346085933,2.235782078,9.217216297,9.160854052
peamel,2,reared-3-2-7,7,8.563874734,2.422733209,13.06095944,12.50986134
peamel,2,reared-3-2-7,7,8.598571173,2.406345223,13.39699487,11.38291326
peamel,2,reared-3-2-7,7,8.618287968,2.48815712,13.23799274,11.90811204
peamel,2,reared-3-2-7,7,8.042659975,2.35193199,11.25669507,9.649134368
peamel,2,reared-3-2-7,7,8.595754487,2.409033877,12.42281996,12.59149336
peamel,2,reared-3-2-7,7,8.514582747,2.468952449,12.64689822,11.96368083
peamel,2,reared-3-2-7,7,8.549407216,2.42849461,12.81819433,12.00843091
peamel,2,reared-3-2-7,7,8.236627148,2.445010627,12.3882329,9.785351656
peamel,2,reared-3-2-8,8,9.089646036,2.527213687,13.9283811,12.74626018
peamel,2,reared-3-2-8,8,9.179082053,2.63681158,14.52670767,11.06803934
peamel,2,reared-3-2-8,8,8.973973731,2.566245012,13.48757043,11.15339525
peamel,2,reared-3-2-8,8,8.946832744,2.671060922,14.25009439,13.36747082
peamel,2,reared-3-2-8,8,8.863471138,2.544402979,13.92804703,14.26045068
peamel,2,reared-3-2-8,8,9.054621238,2.532383399,13.58161227,12.28907988
peamel,2,reared-3-2-8,8,8.993230908,2.525275045,13.94575295,12.70283056
peamel,2,reared-3-2-8,8,8.965572949,2.678427761,13.99135406,10.29081613
peamel,3,reared-3-3-1,1,4.761560837,1.176959455,3.621786267,2.35474839
peamel,3,reared-3-3-1,1,4.739398856,1.264618003,3.645474707,2.352301237
peamel,3,reared-3-3-1,1,4.56873182,1.212774799,3.385195526,2.089770676
peamel,3,reared-3-3-1,1,4.563982824,1.214753547,3.398899582,2.394196494
peamel,3,reared-3-3-1,1,4.671626729,1.191404318,3.304831025,2.268119178
peamel,3,reared-3-3-1,1,4.713873004,1.21693017,3.581946618,2.476910262
peamel,3,reared-3-3-1,1,4.749292598,1.220195105,3.517929098,2.401635839
peamel,3,reared-3-3-1,1,4.677167224,1.11601401,3.447353209,2.401929498
peamel,3,reared-3-3-1,1,4.674199102,1.213368423,3.579695237,2.410837134
peamel,3,reared-3-3-1,1,4.651542434,1.188930882,3.512447476,2.376381221
peamel,3,reared-3-3-3,3,5.454802321,1.515355691,4.78085589,3.878090089
peamel,3,reared-3-3-3,3,5.36514595,1.468082332,4.51678154,3.772507589
peamel,3,reared-3-3-3,3,5.378621574,1.489165163,4.741882485,3.765775819
peamel,3,reared-3-3-3,3,5.606185746,1.429611598,4.914546483,3.781010877
peamel,3,reared-3-3-3,3,5.409593775,1.278445522,4.641378338,3.540674874
peamel,3,reared-3-3-3,3,5.322654263,1.346584364,4.240306561,2.952058344
peamel,3,reared-3-3-3,3,5.386989502,1.416027299,4.640433528,3.139957401
peamel,3,reared-3-3-3,3,5.544023995,1.57077963,5.032529611,4.029850169
peamel,3,reared-3-3-3,3,5.358734161,1.488404443,5.032293409,3.672830151
peamel,3,reared-3-3-3,3,5.430676607,1.434827968,4.69724022,3.406157574
peamel,3,reared-3-3-5,5,6.164576993,1.718320146,6.05219806,4.934043947
peamel,3,reared-3-3-5,5,6.197443701,1.631892879,6.062422368,5.242403172
peamel,3,reared-3-3-5,5,6.368107121,1.736701156,6.514810986,5.4842303
peamel,3,reared-3-3-5,5,6.162507608,1.693487523,6.095614327,4.811648599
peamel,3,reared-3-3-5,5,5.374558734,1.513572733,4.728224167,3.35046152
peamel,3,reared-3-3-5,5,6.360925137,1.771393792,6.673510039,5.673157744
peamel,3,reared-3-3-5,5,6.178697505,1.653317103,6.196820166,5.145939042
peamel,3,reared-3-3-5,5,6.144248326,1.687766281,6.07057218,5.04591863
peamel,3,reared-3-3-6,6,6.776548258,1.864285982,7.410648792,6.565544567
peamel,3,reared-3-3-6,6,5.968603473,1.709760306,6.083957538,4.940662347
peamel,3,reared-3-3-6,6,5.749352939,1.602629506,5.361576995,4.361861616
peamel,3,reared-3-3-6,6,6.439663903,1.799035973,6.839432108,6.010702532
peamel,3,reared-3-3-6,6,5.883529015,1.721313628,5.604611251,4.625924368
peamel,3,reared-3-3-6,6,6.40723583,1.834614952,6.89389936,5.770253747
peamel,3,reared-3-3-6,6,6.24128812,1.666304062,6.108605693,5.215239347
peamel,3,reared-3-3-6,6,6.229734799,1.741006789,6.380424858,4.987373187
peamel,3,reared-3-3-6,6,6.570426498,1.839603886,6.983529014,5.908834982
peamel,3,reared-3-3-6,6,6.123785588,1.711729622,6.057068642,5.184903156
peamel,3,reared-3-3-6,6,6.454761994,1.779211523,6.946815329,6.258218271
peamel,3,reared-3-3-7,7,6.597682345,1.76864349,7.102122635,5.916669803
peamel,3,reared-3-3-7,7,7.133469666,1.966734833,8.090743459,8.063792901
peamel,3,reared-3-3-7,7,6.7665985,2.092160873,7.992420388,8.042975918
peamel,3,reared-3-3-7,7,6.531424676,1.738650307,6.879455264,5.408884112
peamel,3,reared-3-3-7,7,7.032992502,1.896796183,7.682581901,6.590247894
peamel,3,reared-3-3-7,7,7.065030675,1.990456714,8.242224183,9.43882897
peamel,3,reared-3-3-7,7,6.910429448,1.800408998,7.569947154,6.780388729
peamel,3,reared-3-3-7,7,7.039263804,1.979141104,8.13535128,7.388727883
peamel,3,reared-3-3-7,7,6.421404226,1.665985003,6.311263149,5.108524787
peamel,3,reared-3-3-8,8,7.069874477,1.915202232,8.162983452,8.492887418
peamel,3,reared-3-3-8,8,7.2027894,1.981032078,8.144115124,8.256547018
peamel,3,reared-3-3-8,8,7.418410042,2.075174338,8.994162489,8.265105847
peamel,3,reared-3-3-8,8,7.257740586,2.060808926,8.719501876,9.44486266
peamel,3,reared-3-3-8,8,6.69986053,1.931938633,7.644396204,6.538362035
peamel,3,reared-3-3-8,8,7.285634589,2.024686192,8.451065866,8.353806442
peamel,3,reared-3-3-8,8,7.322733612,2.148396095,8.745761921,8.82687628
peamel,3,reared-3-3-8,8,7.006136681,2.00195258,7.641089383,7.366817808
peamel,3,reared-3-3-8,8,7.023849372,2.020083682,8.455734318,8.444452225
apacom,1,reared-4-1-1,1,2.998128159,0.643414238,0.929010382,0.745489662
apacom,1,reared-4-1-1,1,2.624321458,0.688463218,0.874390193,0.703599909
apacom,1,reared-4-1-1,1,2.68478193,0.66887128,0.901836546,0.678139037
apacom,1,reared-4-1-1,1,2.392899482,0.700630187,0.805248742,0.594593118
apacom,1,reared-4-1-3,3,3.109905866,0.922012343,1.419473689,0.991552408
apacom,1,reared-4-1-3,3,3.032292251,0.854871891,1.366114692,0.926689942
apacom,1,reared-4-1-3,3,2.928932111,0.794713547,1.28663971,0.985412043
apacom,1,reared-4-1-3,3,2.960725641,0.882176922,1.2961223,0.978649868
apacom,1,reared-4-1-3,3,3.185275232,0.710678885,1.10557666,0.963881901
apacom,1,reared-4-1-3,3,2.899569852,0.639548657,0.886583252,0.784800867
apacom,1,reared-4-1-3,3,3.338569915,0.717660994,1.102078984,1.021399247
apacom,1,reared-4-1-6,6,5.127476798,1.358148236,3.894348572,2.732751428
apacom,1,reared-4-1-6,6,5.08857449,1.251103322,3.665487913,2.53993309
apacom,1,reared-4-1-6,6,4.504912733,1.3187374,3.248657659,1.987338039
apacom,1,reared-4-1-6,6,4.921142006,1.296489348,3.672599402,2.439240865
apacom,1,reared-4-1-9,9,5.142886471,1.327140218,3.583629895,1.983635189
apacom,1,reared-4-1-9,9,4.94415931,1.286799425,3.281437941,1.898709556
apacom,1,reared-4-1-9,9,5.735475262,1.532128926,4.320038391,2.85902248
apacom,1,reared-4-1-9,9,5.449599672,1.323855471,3.696477727,2.439451922
apacom,1,reared-4-1-9,9,5.178197495,1.380106754,3.583103061,2.256324441
apacom,1,reared-4-1-12,12,5.953606347,1.803542277,5.859526604,3.88425769
apacom,1,reared-4-1-12,12,7.087854798,1.727606242,6.633147174,5.159584183
apacom,1,reared-4-1-12,12,6.750197476,1.692095701,6.125704017,4.540264984
apacom,1,reared-4-1-12,12,6.301585073,1.672190138,5.674274371,4.601713769
apacom,1,reared-4-1-12,12,7.569397392,2.09708789,8.177670677,6.213876229
apacom,1,reared-4-1-12,12,8.409117239,1.871368639,8.54938298,7.684721582
apacom,1,reared-4-1-15,15,9.24393787,2.141021343,10.88099321,10.22718462
apacom,1,reared-4-1-15,15,9.200357582,2.436920326,11.54429177,10.23517617
apacom,1,reared-4-1-15,15,9.757738295,2.347524863,12.6011741,11.82149862
apacom,1,reared-4-1-15,15,9.610682758,2.458822215,11.92888505,10.40949183
peaper,1,reared-5-1-1,1,4.257962278,1.184693782,2.92919451,2.094317593
peaper,1,reared-5-1-1,1,3.879594817,1.061647454,2.35048091,1.808871021
peaper,1,reared-5-1-1,1,3.380977535,0.850324706,1.630912244,1.188448333
peaper,1,reared-5-1-1,1,3.426187739,0.905975204,1.830160035,1.235284164
peaper,1,reared-5-1-3,3,4.778603518,1.31452324,3.547010688,2.395630188
peaper,1,reared-5-1-3,3,4.238904984,1.110131419,2.839949672,1.95878537
peaper,1,reared-5-1-3,3,4.386950498,1.179241718,2.896080176,2.208763559
peaper,1,reared-5-1-3,3,4.940084813,1.382625855,4.034062691,2.882118066
peaper,1,reared-5-1-3,3,4.5617836,1.271192845,3.530933106,2.198961875
peaper,1,reared-5-1-6,6,6.608375157,1.861276662,7.863396415,6.891938213
peaper,1,reared-5-1-6,6,6.665621079,1.844024467,7.546182088,6.855724192
peaper,1,reared-5-1-6,6,6.773055207,1.811611251,7.149706883,6.268442093
peaper,1,reared-5-1-6,6,6.865589711,1.840234212,7.352983701,6.974444686
peaper,1,reared-5-1-6,6,6.633730657,1.82180573,6.776804957,5.968651492
peaper,1,reared-5-1-6,6,6.846638436,1.975768507,7.753900247,7.2489538
pepmol,light trap,reared-6-light trap-20,20,15.64777507,4.297520661,45.26031337,40.03916721
pepmol,light trap,reared-6-light trap-20,20,12.69233639,3.696739049,29.30616265,26.68347547
pepmol,light trap,reared-6-light trap-20,20,13.99745501,4.008362116,32.24447202,29.72472722
pepmol,light trap,reared-6-light trap-20,20,13.83003616,3.83535418,29.76325014,29.457812
pepmol,light trap,reared-6-light trap-20,20,14.49550541,3.853421391,33.21733517,32.95651009
pepmol,light trap,reared-6-light trap-20,20,13.44596329,3.821877808,30.94873143,30.21226751
apacom,light trap,reared-4-light trap-24,24,12.24790009,2.565441536,19.44419751,17.63695075
apacom,light trap,reared-4-light trap-24,24,11.64734165,2.404755273,16.29581829,13.79787679
apacom,light trap,reared-4-light trap-24,24,10.72842466,2.133219178,13.33006896,9.846770032
apacom,light trap,reared-4-light trap-24,24,10.72941966,2.205196216,12.51137084,15.89605868
apacom,light trap,reared-4-light trap-24,24,11.02615675,2.2025879,13.66459319,12.05330849
apacom,light trap,reared-4-light trap-24,24,12.22313348,2.426993937,17.09875574,14.59219524
pepmol,L14,reared-6-L14-1,1,2.77440706,0.526787057,0.657641172,0.803522531
pepmol,L14,reared-6-L14-1,1,2.663533931,0.576120344,0.651600441,0.660162619
pepmol,L14,reared-6-L14-1,1,2.432076814,0.605803698,0.654508518,0.594017915
pepmol,L14,reared-6-L14-1,1,2.371561659,0.581800829,0.5897694,0.515147538
pepmol,L14,reared-6-L14-6,6,4.583049718,1.037841826,2.156292625,2.11807527
pepmol,L14,reared-6-L14-6,6,3.595297014,0.852321974,1.459533639,1.31583397
pepmol,L14,reared-6-L14-6,6,4.779129073,1.014557618,2.198951483,2.078100908
pepmol,L14,reared-6-L14-6,6,4.493468969,1.020966163,2.359000855,2.167597975
pepmol,L14,reared-6-L14-6,6,3.754290404,0.866699,1.646346621,1.635998017
pepmol,L14,reared-6-L14-10,10,6.991085626,1.712607816,7.116146554,5.174685917
pepmol,L14,reared-6-L14-10,10,8.050254237,1.958305085,9.479531744,7.713659868
pepmol,L14,reared-6-L14-10,10,6.917918598,1.79138655,7.329446458,5.939543778
pepmol,L14,reared-6-L14-10,10,7.810082228,1.949750367,9.156741607,0.644794455
pepmol,L14,reared-6-L14-10,10,6.793912738,1.830190007,7.316412454,5.213109777
pepmol,L14,reared-6-L14-14,14,9.57032176,2.437662981,13.38512227,13.01677901
pepmol,L14,reared-6-L14-14,14,8.289589484,2.099614258,10.58838475,8.872365348
pepmol,L14,reared-6-L14-14,14,9.20840835,2.200768819,11.62444509,11.24243386
pepmol,L14,reared-6-L14-14,14,8.954111922,2.281459854,11.37213254,9.474559113
pepmol,L14,reared-6-L14-14,14,8.520716618,2.14113083,9.982770046,8.500953525
pepmol,L14,reared-6-L14-14,14,8.969297821,2.382566586,12.44481705,9.736728245
pepmol,L14,reared-6-L14-16,16,10.12274748,2.626972546,15.19526704,12.60369799
pepmol,L14,reared-6-L14-16,16,10.85164459,2.855299223,16.9368623,13.88857078
pepmol,L14,reared-6-L14-16,16,10.3347821,2.549514792,14.43258113,13.35165471
pepmol,L14,reared-6-L14-16,16,10.6515986,2.60737787,14.41930927,13.66250201
pepmol,L14,reared-6-L14-16,16,9.960718651,2.692245172,14.36067024,12.63746483
pepmol,L14,reared-6-L14-16,16,10.62416165,2.700186572,16.12138697,13.70420874
