species_id,fish_id,hw,TLmm,SLmm,BDmm,PAmm,BAmm,wg,CPDmm,CFDmm,Mamm,CFAmm
moJEFFpara,16/12/01j10,3.1,27.87360359,22.30223652,11.42076998,162.6267808,171.7829228,,,,,
moJEFFpara,16/12/01j14,2.95,19.7402863,14.19427403,6.838445808,81.34542763,72.01751415,,,,,
moJEFFpara,16/12/01j3,3,26.38355263,21.25,10.00087719,149.2141813,151.8592259,,,,,
moJEFFpara,24/11/00j25,1.6,21.30923279,16.62889416,9.89101769,97.75214611,101.7580583,,,,,
moJEFFpara,26/11/00j25,1.77,25.92994357,20.19794743,10.63682348,100.9465264,142.3243604,,,,,
moLIb,12/12/01j29,2.4,31.43306753,25.72936089,9.549199296,129.4820993,157.5102538,,3.143794134,7.04318849,59.22198695,36.2460831
moLIb,12/12/01j30,2.05,23.68808364,19.69623627,7.318942118,81.95364158,94.33907544,,2.053265619,6.166095823,35.34581251,20.34722602
moLIb,16/11/01j16,2.4,28.89742624,23.70546139,10.91726303,117.4031554,168.5730375,,,,,
moLIb,16/11/01j19,2.9,30.1282415,26.25092209,12.03313851,154.1680784,194.135702,,,,,
moLIb,16/11/01j20,2.3,25.16022044,20.25111593,8.278097803,66.14989628,116.7086273,,,,,
moLIb,24/12/01j6,3.75,26.38355263,32.01730104,14.36055363,265.824164,287.6833371,,,,,
momcil,05LARV0063,1.2,10.42588155,8.708661417,3.976720301,15.80358548,22.91543335,0,0.890106128,1.370763437,9.319943026,1.767413743
momcil,05LARV0064,1.5,13.27793934,10.94239025,4.92037114,28.04795389,37.646587,0.01,1.317684531,2.332779393,15.97055289,3.130822887
momcil,05LARV0018,1,10.88822475,9.067543335,4.121936641,17.69248166,28.36799361,0.01,0.910938434,1.398684997,13.84815406,2.343753629
momtuc,05LARV0101,2.5,25.58471965,21.01910043,8.134319162,89.77540584,115.5752053,0.11,2.218114603,3.822550832,57.81038059,16.49121968
momtuc,05LARV0142,2.7,27.28960838,23.22699679,9.766694441,93.21759993,139.224219,0.08,2.621116534,5.595762409,53.72870329,21.29594964
momtuc,05LARV0188,3.1,28.73007842,23.71869466,8.981785985,92.00888072,138.725266,0.24,2.28054642,4.308120415,54.02781954,18.49456896
momtuc,05LARV0042,1.4,10.73603389,9.13489542,4.505559968,17.30984095,27.95598458,0.01,1.323801959,1.403891978,9.91887621,1.629780013
momtuc,05LARV0017,1.3,11.05523994,9.770337242,3.754381724,20.99571744,27.01536643,0.01,1.039526169,1.455336637,11.46947682,1.782517417
moolon,JML03/1.1.2,2.5,23.29,19.94,5.79,96.27,83.25,,2.23566776,3.881725015,40.73271171,12.34829703
mosset,05LARV0099,2.8,25.27316486,20.80625752,11.22262335,95.87856829,155.0333714,0.23,2.527075812,4.332129964,55.95450655,19.24522236
mosset,tci03oct26f,1.9,19.40434193,16.23617707,8.203951832,53.71407483,82.14682608,0.11,1.652686489,4.397183099,24.42207098,9.898965656
mosset,05LARV0004,,,,,,,,,,,
muLIa,20/12/00j2,2.8,49.3081203,41.8496597,9.384291707,316.5326231,281.448431,,4.741981021,10.82346483,187.5107622,54.35056674
neLIb,23/12/01j16,2.1,17.31099872,14.47867054,3.857734786,43.68942024,43.12909876,,1.873433493,3.700795387,23.1013787,9.792042612
neLIb,23/12/01j21,2,17.15202999,14.37212518,3.781473505,42.65236872,39.81885682,,1.761749217,3.825078328,25.4630937,8.961116256
neLIb,23/12/01j39,1.8,17.99882982,14.93263544,4.176602676,50.39928732,46.42733866,,,,,
neLIb,24/12/01j36,1.95,17.59752322,13.7879601,4.695424837,44.22344367,44.35465252,,,,,
nesbil,6/12/01j40,1.6,14.44124294,11.96680791,3.460310734,32.88626353,33.08496122,,1.756687463,2.949747885,19.9071496,6.794643702
nesbil,JML03/13.12.14,2.3,16.81,14.05,4.55,45.14,45.76,0.041,1.975632051,2.744013912,26.74660755,6.826322155
nesbil,JML03/14.12.1,,15.92,13.21,3.79,36.4,36.19,,,,,
nesbil,JML03/15.12.19,2,15.7,13.23,3.92,41.12,37.86,,,,,
nesbil,JML03/17.12.10,1.95,15.34,12.5,3.92,33.97,33.72,,,,,
nesbil,JML03/17.12.8,3,26.96,23.39,7.82,132.56,124.33,,,,,
nesbil,JML03/24.12.14,1.7,12.13,10.18,2.97,18.55,20.78,,,,,
nesbil,JML03/24.12.16,1.75,13.29,10.89,3.26,22.71,24.45,,,,,
nesbil,JML03/24.12.18,1.75,13.26,10.93,3.07,24.2,23.4,,,,,
nesbil,JML03/24.12.20,1.9,13.36,11.15,2.81,22.42,24.99,,,,,
nesbil,15/12/01j22,2.1,18.44581952,15.26747698,4.727808471,51.53422939,52.67791988,,,,,
nesbil,15/12/01j39,2.25,18.39907937,15.51680848,4.392802343,53.12060161,49.19936956,,,,,
nesbil,15/12/01j42,1.85,17.35050019,14.40036187,4.099985578,48.80970327,44.13431063,,,,,
nesbil,18/11/01j40,1.7,15.46626156,12.87791953,3.716124759,36.96731409,34.87867038,,,,,
nesbil,28/11/00j18,2.3,16.53264569,14.00308739,3.935024383,44.51848192,40.67010778,,,,,
NoLIa,22/11/01j7,2.4,21.23247044,17.3103665,7.505401265,78.45159445,91.52641013,,1.59102001,5.542606149,34.96836057,16.63719116
NoLIa,10/12/01j21,2.5,17.78830128,14.35400641,6.6125,43.61516889,67.48926488,,1.735437866,4.162326737,23.6463583,10.18209805
NoLIa,16/11/01j15,2.9,20.91355641,16.43436293,8.324324324,69.30629839,92.94457171,,,,,
NoLIa,24/11/01j24,2.2,15.90897418,12.45630731,6.159574629,49.0992459,52.50500823,,,,,
NoLIa,27/12/00j20,2.4,24.11158117,20.23744051,8.287678477,116.7600376,109.9561199,,,,,
ogona,05LARV0043,1.9,5.758509871,4.92883846,1.906604578,4.374739045,7.011626985,0.01,0.655866728,0.767364072,2.520744425,0.585019184
ogona,05LARV0058,1.4,6.52567154,4.809248555,2.086365182,7.769252282,9.54045682,0,0.795647739,0.944576675,3.32043044,1.378117369
ogona,05LARV0059,1.5,6.830511931,4.999660072,2.067441702,6.327572825,7.446106516,0,0.795431369,1.552110952,3.572836957,2.500523666
oslbic,05LARV0244,4.8,8.244256636,7.341787587,5.854164126,15.16584273,31.53603179,0.08,0.731618095,1.219363492,4.296988773,1.754479845
oslbic,05LARV0245,4.8,8.195667698,7.36253273,5.84265651,8.65517505,31.23512436,0.09,0.841466318,0.952154249,5.439586283,1.161578321
oslbic,05LARV0247,,,,,,,,,,,
oslbic,05LARV0266,5.1,9.295459892,8.095742178,6.704304869,16.04781052,39.96734879,0.11,0.715125853,1.182074806,8.120745497,2.310331342
oslbic,05LARV0267,4.8,8.797110175,8.074653823,6.266104756,13.15006845,34.89770095,0.08,0.60204696,1.204093919,7.031734508,1.797804287
oslbic,05LARV0286,5.1,9.353751054,7.969935375,6.327620118,14.66468864,37.34265263,0.1,0.842933408,1.264400112,6.454041971,1.657919038
oslbic,05LARV0302,4.1,7.678064436,6.539933342,5.309221084,8.548414984,26.77284336,0.06,0.617207752,0.987532403,4.937052504,1.081884962
oslbic,05LARV0303,4,7.588477366,6.64079953,5.075837743,8.073543902,25.43719312,0.06,0.484420929,0.633744856,4.783298271,0.649754389
oslbic,05LARV0304,3.6,7.619331032,6.752767528,5.124389954,7.778760049,25.41911754,0.05,0.71420069,0.84156648,2.805454444,0.835968748
oslbic,05LARV0311,4,7.686046512,7.297072126,5.389193049,9.009314782,28.34534415,0.05,0.841466318,0.952154249,4.957956248,0.481630035
oslbic,05LARV0312,4.1,7.619331032,6.54088799,5.238662064,7.750422125,26.11339667,0.06,0.357100345,0.952267587,3.00381991,1.176023833
oslbic,05LARV0313,3.7,6.682111938,5.820021949,5.022558225,5.382387321,22.54060547,0.04,0.502377759,0.853554445,3.776592209,0.713686717
osltri,05LARV0287,3.9,7.216752184,6.523367078,5.009014006,9.211800466,24.55839081,0.05,0.554708085,0.693385106,4.173195618,0.692327384
pahcil,05LARV0241,2.9,21.51937793,17.93137497,9.751913108,120.8669932,123.5329529,0.2,2.480868921,6.324364354,58.83392083,20.38316574
pahcil,05LARV0281,2.9,25.21926173,21.72495143,11.22536775,157.0105832,158.8400945,0.27,3.065500971,7.653344435,89.2801501,29.96546884
papsex,JML03/1.1.1,2.2,15.01,12.36,6.42,61.07,58.61,,,,,
papsex,20/12/01j25,2,16.04444294,13.54861369,6.218634967,61.60066448,58.2448684,,1.693906252,3.826649736,32.72307969,9.219136954
papsex,20/12/01j41,1.85,16.03008673,13.48148351,6.302045514,60.42109757,60.58271505,,1.590992535,4.21150682,34.10753106,9.832868381
papsex,20/12/01j5,2.05,16.77506895,14.07577836,6.460038641,71.10038107,62.92070276,,,,,
papsex,23/12/01j19,1.95,15.75753552,13.23250564,6.068251228,62.65784688,62.503393,,,,,
papsex,23/12/01j31,2.1,16.79920121,13.80030299,6.777027958,75.03226207,66.78733581,,,,,
papsex,26/12/01j40,2.25,17.10687135,14.48070175,6.813157895,85.18240655,75.69508567,,,,,
peabre,JML03/24.12.13,1.45,11.82,9.6,3.78,22.2,23.22,,,,,
peabre,JML03/24.12.15,1.4,11.58,8.87,3.26,20.17,20.83,,,,,
peabre,JML03/24.12.17,1.75,13.06,10.34,4.12,27.06,29.61,,1.429015464,2.506022224,17.15369745,5.042496804
peabre,JML03/24.12.19,1.7,13.32,10.31,4.17,26.59,28.45,,1.368659824,2.807544512,16.87528653,4.476939493
peabre,JML03/24.12.21,1.8,13.55,10.83,3.96,25.03,30.18,,,,,
peabre,JML03/24.12.22,1.75,12.18,9.53,4.24,24.77,25.69,,,,,
peacla,19/11/01j9,1.25,10.40091471,8.073696793,3.11054519,19.64052988,19.28041586,,1.260188088,2.321630094,9.691553957,4.660047672
peamel,ameljcuB1,,7.5558,,2.0396,9.1903,9.1761,,,,,
peamel,ameljcuB2,,9.0083,,2.5852,12.2348,13.9549,,,,,
peamel,ameljcuB3,,7.143,,2.0177,8.2211,8.3288,,,,,
peaper,aperjcuB1,,6.7322,,1.8591,6.7014,7.4072,,,,,
peapol,21/12/01j15,1.2,11.37574177,8.995503172,2.963902179,16.03811538,19.00865987,,0.991663826,2.244982284,6.969144341,3.664797624
peapol,21/12/01j16,1.35,11.88703568,9.650873812,3.111701774,18.61012636,21.84513423,,1.124580206,2.133424317,9.42942572,3.451894493
peapol,21/12/01j26,1.45,11.65292401,9.390518146,2.955958161,17.5493372,19.50009107,,,,,
peapol,21/12/01j27,1.05,11.47224255,9.33389837,3.032033748,16.41918705,19.92244415,,,,,
peapol,21/12/01j31,1.3,11.26702606,9.28230009,2.994968553,14.208218,20.77005479,,,,,
peapol,27/12/01j21,1.55,12.59320487,10.10010142,3.226166329,17.83148665,21.88427025,,,,,
peapol,27/12/01j40,1.2,11.73310462,9.242509893,3.071382624,16.36403643,20.68780039,,,,,
peapol,28/12/01j20,1.7,14.06040069,11.34296415,3.448784258,25.60191326,28.35339195,,,,,
peasax,05LARV0083,2.2,16.0313253,12.29638554,5.66746988,44.67992452,47.80084192,0.04,1.927710843,3.134939759,26.72376252,10.49499202
peasax,05LARV0227,2,15.32473851,11.91680856,5.728533204,49.584857,48.37186229,0.03,2.082218438,4.042811968,28.66809453,12.36662901
peasax,05LARV0322,2.1,17.02598051,13.05645766,6.245316013,53.13901159,56.82098656,0.06,1.9110667,4.16937297,29.83023786,12.35645836
peasax,05LARV0326,2.2,16.17229634,12.24666477,6.849276185,51.88724129,54.04249549,0.05,2.066420664,4.202384332,22.74095319,12.14596526
peasax,05LARV0067,2.2,17.03764657,12.8930947,5.897963382,49.26553375,54.61199856,0.05,1.921415347,3.608996777,30.62579186,11.24309356
peavag,22/12/00j30,2.3,16.66809117,12.77891738,5.824643875,59.81221743,55.73209633,,2.337396775,4.764676142,30.43920065,13.28459632
peavag,22/12/01j21,2.35,19.83062089,14.9977042,7.347414248,82.28688522,77.51736868,,2.373933649,4.685308057,37.22113659,14.36949854
peavag,23/11/00j10,2.15,14.9894958,10.47511312,5.382999354,42.15827146,43.15841591,,,,,
peavag,23/11/00j24,2.1,16.06829066,11.50269618,5.438364946,42.99670601,46.89890477,,,,,
peavag,14/12/01j25,2.35,18.27746599,13.70256382,6.11402788,65.65727262,61.64795983,,,,,
peavag,14/12/01j6,1.8,14.4661036,11.11734234,5.146283784,43.73326029,44.83174052,,,,,
peavag,16/11/01j14,2.3,18.73038889,14.19943108,7.003541885,74.04669476,83.37061375,,,,,
peavag,17/11/01j41,2.5,18.97872264,15.0022369,7.373167982,67.46595371,72.70599359,,,,,
peavag,18/12/01j33,2.4,18.66884747,14.24115633,7.030658045,69.63255181,71.49977842,,,,,
peavag,18/12/01j36,2.6,18.84452078,14.88605824,6.597649603,69.58753005,71.86810173,,,,,
peavag,27/11/01j5,2.1,15.4528085,12.05660106,5.632524063,48.42358418,45.95678581,,,,,
pecatr,20/12/00j9,1,9.36840147,7.250360448,3.283568206,14.28963879,18.20706777,,,,,
pecatr,31/12/00j24,1.2,12.4573913,9.891304348,4.244347826,25.69565217,27.86956522,,,,,
pecatr,9/12/00j25,1.4,11.80664221,8.914391455,4.078498848,25.68335036,25.21961881,,,,,
pecatr,JML03/15.12.1,1.7,11.46,9.03,3.64,20.06,23.58,,1.11839838,2.698479366,10.98856398,3.862686797
pecatr,JML03/15.12.10,1.9,12.05,9.49,3.53,23.59,24.04,,1.336047213,2.45584561,13.3460729,4.044774119
pecatr,JML03/15.12.12,2,11.42,8.94,3.8,20.74,22.31,,,,,
pecatr,JML03/15.12.4,1.9,11.09,9.2,3.69,20.72,23.02,,,,,
pecatr,JML03/15.12.6,1.65,10.42,8.26,3.58,20.75,19.94,,,,,
pecatr,JML03/15.12.8,1.85,9.69,7.83,3.74,18.04,20.32,,,,,
pecatr,24/11/00j5,1.3,9.935799611,7.841042642,3.411742006,18.49215929,18.33800669,,,,,
pecatr,28/11/00j11,1.3,9.767484582,8.433276473,3.40007873,18.22394185,20.20811389,,,,,
pecatr,28/11/00j27,1.3,10.41114544,8.089179741,3.231851069,14.10182815,18.07492457,,,,,
pecrol,21/11/00j12,1.4,12.11449721,9.421265141,3.317150548,22.00752957,23.5856023,,,,,
pecrol,21/11/00j14,0.9,12.33926607,10.0669933,3.263673633,23.63527271,22.10557866,,,,,
pecrol,21/11/00j16,1.2,11.31747855,9.397338018,2.876832646,18.82050262,18.39598001,,,,,
pecrol,21/12/00j23,1,11.36170213,8.913689281,3.213970293,17.69517594,19.91271347,,,,,
pecrol,JML03/11.12.3,1.45,11.77,9.48,3.66,21.65,24.38,,1.25,2.071702421,10.51362921,4.434928102
pecrol,JML03/11.12.4,1.65,12.55,9.65,3.7,23.91,24.65,,1.773821832,2.111225984,12.74298113,4.821138792
pecrol,JML03/11.12.5,1.65,11.72,9.61,3.37,22.78,23.95,,,,,
pecrol,JML03/11.12.6,1.6,12.15,9.48,3.54,23.9,25.42,,,,,
pecrol,JML03/11.12.7,1.65,12.6,9.63,3.62,25.47,25.93,,,,,
pecrol,JML03/11.12.8,1.5,11.68,9.15,3.43,20.99,22.99,,,,,
pecrol,JML03/11.12.9,1.55,12.67,9.83,3.62,27.46,26.26,,,,,
pecrol,26/11/00j15,1.48,11.92868852,9.674180328,3.649590164,23.25483741,24.92441548,,,,,
pecrol,28/11/00j22,1.2,12.60346264,9.90926766,3.38070549,25.62968427,25.29752699,,,,,
pecrol,JML03/11.12.1,1.5,12.34,9.63,3.5,22.78,24.16,,,,,
pecrol,JML03/11.12.11,1.7,12.87,9.96,3.79,28.84,27.32,,,,,
pecrol,JML03/11.12.12,1.55,12.29,10.09,3.91,24.98,27.52,,,,,
pecrol,JML03/11.12.2,1.65,12.39,9.66,3.51,25.49,25.79,,,,,
pedaru,20/12/01j10,1.25,9.853043392,7.472942111,3.877552709,17.9809858,20.27681102,,1.231975442,1.925080893,8.980910104,4.209195002
pedaru,6/12/01j10,1.3,8.931566059,7.054316774,3.414276704,15.59152861,16.72837058,,1.312080881,2.172749233,7.842090703,3.370153964
pedaru,6/12/01j29,1.2,8.300967923,6.535609549,3.403458388,14.72026292,15.30475813,,,,,
pedaru,6/12/01j41,1.1,8.672203673,6.684557596,3.286477462,14.8116226,14.72787144,,,,,
pedaru,15/12/01j10,1.3,9.720851823,7.288758873,3.92848584,18.55143869,21.22761352,,,,,
pedaru,15/12/01j3,1.3,9.836842642,7.099503229,3.705061096,18.78808413,19.66265034,,,,,
pedaru,15/12/01j30,1.45,9.824752246,7.806963519,3.662766051,17.93918977,19.61185417,,,,,
pedaru,16/12/01j30,1.2,9.134167803,7.272609534,3.649751259,16.35629681,19.02010788,,,,,
pedaru,17/12/01j28,1.4,9.519105909,7.2392091,3.774693976,16.48025334,19.12723815,,,,,
pedaru,18/12/01j22,1.2,9.738477594,7.654320026,3.858584757,17.13384721,19.66328336,,,,,
pedpro,JML03/14.12.18,1.5,12.2,9.66,3.78,22.26,25.14,,1.328489045,2.416139129,13.19823453,4.523525957
pedpro,JML03/14.12.20,1.55,11.39,9.03,3.33,18.12,19.76,,1.340247265,2.534461963,12.77174397,3.755058112
pedpro,JML03/15.12.11,1.45,11.46,8.94,3.49,20.44,22.27,,,,,
pedpro,JML03/15.12.2,1.5,12,9.23,3.59,21.16,23.45,,,,,
pedpro,JML03/15.12.21,1.85,12.17,9.48,3.7,27.28,26.6,,,,,
pedpro,JML03/15.12.25,1.65,11.26,9.02,3.62,21.98,22.87,,,,,
pedpro,JML03/15.12.3,1.5,11.22,8.76,3.49,19.32,22.8,,,,,
pedpro,JML03/15.12.5,1.6,11.41,9.28,3.55,21.36,23.81,,,,,
pedpro,JML03/15.12.7,2.05,12.26,9.77,3.67,24.66,26.35,,,,,
pedpro,JML03/15.12.9,1.6,11.27,9.52,4.25,22.96,25.49,,,,,
pedpro,26/12/00j5,0.9,11.27008689,8.967980002,4.056659921,26.0394032,26.61403332,,,,,
pedpro,27/12/00j17,1,12.67147618,9.597172886,4.081371077,32.00333663,28.76598939,,,,,
pedret,12/11/01j21,1.2,11.05890446,8.254623408,4.771229283,25.47699747,28.34320767,,1.631720727,3.201531215,9.262495875,5.434308613
pedret,14/11/01j7,1.8,17.21902088,13.22473404,7.239952719,54.56244555,66.56055595,,1.380382699,2.856281535,13.38225011,6.689866333
peLIee,21/11/00j10,1,10.98387097,8.765053763,2.473655914,14.98728177,15.17805527,,0.957395883,2.394021595,8.461639412,3.264704742
peLIee,4/12/01j22,0.8,11.81371884,9.215759468,2.828265689,19.47879654,20.28759806,,1.186797595,2.364811603,10.3600205,4.606383892
peLIee,6/12/01j12,0.9,10.59276235,8.3660255,2.584816157,15.45940727,15.95918662,,,,,
peLIee,28/11/00j24,1.2,11.01058454,8.722940269,2.659964895,15.57665884,16.43951408,,,,,
peLIee,28/11/00j26,0.95,10.85418136,9.018831063,2.98529332,17.35804699,17.39927751,,,,,
peLIn,20/11/01j15,1.3,21.53304742,17.02480865,5.340939405,68.15387576,71.357793,,2.536019633,4.398155478,34.46622977,13.97215011
peLIn,21/11/00j18,1.35,15.61768907,12.36246767,3.561942632,31.65140813,33.38249588,,1.502837339,2.870663061,14.82456417,8.06680824
peLIn,22/11/00j7,1.5,15.71391443,11.99680128,3.679328269,40.9384427,35.500394,,,,,
peLIn,24/11/01j40,1.75,18.26363292,14.39543215,4.850666575,57.77321862,53.64978115,,,,,
peLIn,26/11/00j14,1.25,13.78713592,11.21456311,3.302427184,25.79472618,28.87524743,,,,,
peLIn,26/11/00j7,1.6,15.6107518,11.67400578,4.042016421,39.01723089,34.33897144,,,,,
peLIz,16/11/01j18,1.2,11.89366258,9.43619522,3.690739405,20.30115878,24.91748983,,1.365864248,2.230283227,12.35116823,4.139289971
peLIz,16/11/01j31,1.25,13.20137766,10.50326843,3.772545161,21.53299347,27.38811163,,1.384673377,2.304019434,13.2610791,4.954753154
peLIz,17/11/01j27,1.1,11.61722317,9.213526551,3.156195212,18.97066406,21.09049633,,,,,
peLIz,17/11/01j29,1.2,11.8508144,9.662367004,3.380018674,20.39268983,23.15428019,,,,,
peLIz,17/11/01j32,1.2,12.817121,10.15688567,3.66306122,24.46810138,26.78543237,,,,,
peLIz,17/11/01j38,1.3,11.73423321,9.685006156,3.626818368,19.43983897,23.94095217,,,,,
peLIz,18/11/01j11,1.1,14.04028452,10.74744606,4.003076559,30.32616506,31.29332627,,,,,
pemchr,05LARV0157,2.7,16.80395191,13.34960124,6.905130342,63.91618685,65.95651735,0.1,2.26163552,3.935245804,31.76681244,12.72372773
penazy,JML03/12.12.19,2.2,16.91,13.79,4.52,52.23,45.83,,,,,
penazy,JML03/12.12.20,2.1,16.86,13.75,4.92,47.78,45.61,,1.958911134,2.793507825,21.7521529,7.419548003
penazy,JML03/12.12.21,2.05,16.68,13.48,4.96,43.54,45.97,,1.739532706,3.310407099,23.64441164,9.145544448
penazy,JML03/12.12.22,2.05,17,13.3,4.48,40.14,43.98,,,,,
penazy,JML03/12.12.24,2.1,17.18,13.33,4.75,45.26,44.28,,,,,
penazy,JML03/13.12.1,2.1,17.16,13.95,4.89,42.4,49.19,,,,,
penazy,JML03/13.12.2,2.3,17.61,13.78,4.99,51.29,48.16,,,,,
penazy,JML03/13.12.3,2.3,17.3,14.54,4.82,48.9,52.66,,,,,
penazy,JML03/13.12.4,2,16.46,13.85,4.95,48.91,49.52,,,,,
penazy,JML03/13.12.5,2.15,17.52,13.74,5.18,49.42,53.36,,,,,
penazy,JML03/13.12.6,2.15,18.06,14.22,4.82,45.94,52.35,,,,,
pencya,21/11/01j26,1.85,17.83862589,14.63745287,4.74888982,52.81168822,51.18943923,,1.845939629,3.993568386,25.00448618,9.044754634
pencya,6/12/01j37,2,15.71279564,12.41337271,4.02888028,39.94742683,40.45681382,,2.059887823,3.709064592,26.32674338,8.942517826
pencya,JML03/12.12.23,1.65,15.14,12.46,4.14,37.08,37.57,0.04,,,,
pencya,JML03/13.12.12,1.75,16.52,13.01,4,34.04,34.74,0.042,,,,
pencya,JML03/14.12.14,1.85,16.77,13.29,4.33,35.21,43.61,,,,,
pencya,JML03/14.12.2,1.95,16.69,13.05,4.28,36.14,41.87,0.042,,,,
pencya,JML03/14.12.4,1.65,15.34,12.2,4.08,35.52,35.24,0.044,,,,
pencya,JML03/14.12.6,2.05,16.33,12.98,4.39,35.22,39.26,0.044,,,,
pencya,JML03/14.12.7,1.75,17.16,13.71,4.26,37.77,42.99,0.045,,,,
pencya,JML03/14.12.8,2,15.58,12.12,3.87,34.24,35.48,0.39,,,,
pencya,JML03/17.12.16,1.65,16.48,13.12,4.18,35.21,41.73,0.041,,,,
pencya,JML03/17.12.19,1.9,16.71,13.2,4.07,35.05,38.07,0.041,,,,
pencya,JML03/17.12.21,1.9,16.38,13.24,4.47,35.1,41.68,0.048,,,,
pencya,11/12/01j46,1.6,16.22804006,12.91902718,3.705150215,35.84008219,37.49992325,,,,,
pencya,18/11/01j35,1.8,16.69458537,12.95044829,4.249385789,42.81205953,42.87110714,,,,,
pennig,JML03/19.12.13,1.7,11.89,9.21,3.39,20.86,23.58,,1.145231214,2.012632855,12.2251586,3.933579981
pepamb,1/01/01j8,1.7,16.35289357,13.07264265,5.118575476,44.82961479,45.48800075,,,,,
pepamb,20/12/00j5,1,14.32584787,11.2164641,3.988708988,32.85593184,33.60663751,,1.461681296,3.169480081,17.7874846,31.9686317
pepamb,JML03/12.12.10,1.9,15.55,12.09,4.84,40.56,39.77,,1.75540622,3.109761351,21.17953909,7.26992333
pepamb,JML03/12.12.11,1.85,15.26,11.99,4.48,32.78,39.01,,,,,
pepamb,JML03/12.12.12,1.7,14.71,11.67,4.65,37.03,40.46,,,,,
pepamb,JML03/12.12.7,1.9,15.31,11.71,4.45,35.56,36.05,,,,,
pepamb,JML03/12.12.8,1.6,13.95,11.28,4.31,31.48,34.11,,,,,
pepamb,JML03/12.12.9,1.7,13.81,11.34,4.14,31.14,33.69,,,,,
pepamb,24/11/00j18,1.45,15.80967436,12.33386026,4.680999052,41.40108384,41.796903,,,,,
pepamb,24/11/00j7,1.49,14.73213503,11.57533246,4.156948707,41.25257821,34.79642543,,,,,
pepamb,26/11/00j20,1.5,14.4295263,11.7797152,4.141238012,37.545772,35.03236059,,,,,
pepbrach,20/11/01j24,1.7,16.54506056,12.84771746,4.366176685,45.54214958,46.15563337,,1.765837137,3.530526135,19.35211981,7.347440985
pepbrach,21/11/01j20,1.4,15.90614209,12.49570155,4.350753493,39.92495018,39.45398495,,1.681861424,3.179800222,21.29147263,7.703644773
pepbrach,21/11/01j9,1.75,16.63230342,13.01195606,5.020515008,41.96252311,47.59093259,,,,,
pepbrach,JML03/15.12.27,1.85,15.78,12.27,4.4,35.2,39.85,,1.654975292,2.375479313,19.40206618,6.334800082
pepbrach,JML03/15.12.29,1.75,14.83,11.59,4.26,34.19,34.47,,,,,
pepbrach,JML03/17.12.17,1.8,16.12,12.76,4.92,35.15,45.63,,2.086005772,2.927423234,23.28186905,6.178361697
pepbrach,JML03/17.12.22,1.7,16.58,13.2,5,37.19,44.17,,,,,
pepbrach,JML03/17.12.24,1.8,15.9,12.35,4.78,36.94,40.48,,,,,
pepbrach,17/12/01j21,1.75,16.20467749,12.57370648,4.533543761,42.88263154,45.46648459,,,,,
pepchr,23/12/00j7,1.5,15.97980762,12.72716432,4.611654345,47.75131606,43.91515832,,1.967058454,3.460041668,23.32870248,9.132452252
pepchr,4/01/01j27,1.2,17.78784674,12.93279169,4.231767703,45.12036092,39.35919614,,1.590278442,3.253277198,20.06552607,9.283152609
pepchr,14/11/01j9,1.7,15.39967374,12.7953481,4.460348366,42.23658413,40.7538268,,,,,
pepcoe,JML03/14.12.10,2.15,18.4,14.58,5.18,50.96,55.19,,2.006732956,3.244080795,29.67719792,7.824890005
pepcoe,JML03/14.12.12,2.25,19.73,15.77,5.32,61.24,62.25,,2.007067374,3.401368886,35.86593276,11.95982577
pepcoe,JML03/15.12.23,2.4,20.13,15.67,5.65,54.85,65.41,,,,,
pepcoe,JML03/17.12.12,2.25,20.88,16.82,5.44,67.03,69.95,,,,,
pepcoe,JML03/17.12.5,2.35,19.9,16.02,5.65,55.14,65.61,,,,,
pepcoe,JML03/20.12.2,2.45,19.5,16.19,5.11,56.18,61.3,,,,,
peplep,20/11/01j42,1.8,18.7219668,14.88032148,4.938054961,56.79243755,53.77371878,,2.153302825,3.884301632,27.13759081,8.975852868
peplep,21/11/00j3,1.41,15.71665391,12.4772592,4.276120037,38.44092206,37.04428581,,,,,
peplep,21/11/01j15,1.6,16.67712056,13.38297717,4.560425935,46.63295426,44.45115373,,,,,
peplep,22/11/01j40,1.9,21.34755583,16.62861638,5.700636943,69.66476775,71.27615634,,,,,
peplep,31/12/00j7,1.3,19.93167375,16.48525969,5.027951646,64.17698926,63.85280541,,,,,
peplep,JML03/13.12.10,1.85,15.54,12.11,4.39,30.53,36.84,,,,,
peplep,JML03/13.12.11,2,16.52,13.25,5.13,46.31,45.19,,,,,
peplep,JML03/13.12.13,1.95,16.63,13.16,4.21,40.82,40.65,,1.89249303,3.226819376,22.31315098,7.905610905
peplep,JML03/14.12.16,1.9,15.73,12.52,4.62,38.72,42.89,,,,,
peplep,JML03/14.12.19,2.05,16.45,12.92,4.63,38.88,43.78,,,,,
peplep,JML03/17.12.23,1.85,15.03,12,4.45,35.48,37.27,,,,,
peplep,18/11/01j42,1.6,17.01650424,13.55338982,4.798961751,46.0510811,51.34180009,,,,,
peplep,24/11/00j3,1.2,17.51707317,14.18536585,4.679674797,50.36023531,45.03271862,,,,,
peplep,26/11/00j28,1.4,16.50326087,13.19728261,4.945652174,45.59900756,46.47034499,,,,,
peplep,26/11/00j6,1.49,17.18421053,14.25175439,4.888596491,50.0307787,47.59156664,,,,,
peplep,JML03/11.12.13,2.05,17.26,13.6,4.95,37.23,46.15,,,,,
