fish_id,TLmm,SLmm,hw,BDmm,PAmm,BAmm,wg,CPDmm,CFDmm,Mamm,CFAmm
tci03oct25r,17.88671921,13.75485237,2,6.604517116,61.93698283,64.46234015,0.15,NA,NA,NA,NA
tci03oct25s,17.88377316,13.85794497,2.3,6.537338574,59.11800303,58.89731936,0.1,NA,NA,NA,NA
tci03oct25t,16.17628622,13.81214138,2.2,6.310333189,48.29273285,59.87592071,0.1,NA,NA,NA,NA
tci03oct26a,17.93100862,13.88751406,1.8,6.452943382,56.14033904,63.59160111,0.15,NA,NA,NA,NA
tci03oct26b,17.52200536,13.83786197,1.9,6.761066463,49.44269985,59.26370516,0.1,NA,NA,NA,NA
tci03oct26c,16.68153153,12.83288288,2,5.488738739,41.97508319,48.07645483,0.07,NA,NA,NA,NA
tci03oct30c,17.5321322,13.4869176,1.8,6.441358733,61.70835974,62.98249596,0.12,NA,NA,NA,NA
05larv0023,17.41485686,13.21816387,2.5,6.421520237,57.11473939,64.01236054,0.06,2.101431392,3.210760118,35.31033875,10.09519387
05larv0024,16.58886894,12.64153202,2.5,6.561340515,60.62513945,56.57104813,0.06,2.184320766,3.427887493,33.85094625,11.0448919
05larv0025,17.87137792,12.96735542,2.4,6.734319599,61.34892198,72.14178788,0.07,2.204425969,3.545665729,33.96314589,13.76763088
05larv0002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tci03oct25q,14.0144385,10.67219251,2,5.307486631,30.06949012,39.63796505,0.03,1.950273224,3.183060109,17.88049807,8.116097823
tci03oct25v,12.79028034,10.25511689,1.7,4.899602289,24.66467312,33.12852567,0.06,NA,NA,NA,NA
tci03oct26d,14.52468468,10.81081081,1.8,5.32036036,31.31693856,43.39388037,0.05,1.657931034,3.215172414,17.73602854,5.041617122
tci03oct26e,13.55765733,10.65720868,1.6,5.180065478,32.04534003,38.12505928,0.06,NA,NA,NA,NA
16/12/01j27,17.64254721,14.99670273,1.7,3.704124933,54.35749532,47.50238561,NA,2.293925858,3.972681441,30.49307975,10.75904762
16/12/01j34,17.49101,14.41940142,1.85,4.106520939,57.0889465,44.89571635,NA,2.399135248,3.842637217,26.02885368,10.46046112
17/12/01j16,17.67858147,14.38888576,1.7,3.502306091,49.83266926,40.85132855,NA,2.215707202,3.801829309,22.9731908,9.782028048
17/12/01j18,18.27316167,15.00191723,1.8,3.672536354,48.32595441,43.74339955,NA,2.273797413,4.102601366,28.28430866,10.4251145
17/12/01j24,18.19837465,14.82167914,1.85,3.602373714,52.94793569,44.00342713,NA,NA,NA,NA,NA
17/12/01j25,17.87256902,14.48442812,1.5,3.387324901,53.45831842,44.20288315,NA,NA,NA,NA,NA
17/12/01j4,18.93019144,15.15223976,1.8,3.565062389,57.33548889,47.09504353,NA,NA,NA,NA,NA
17/12/01j42,16.39486939,13.1665103,1.6,3.289714088,39.64019395,34.93268756,NA,NA,NA,NA,NA
17/12/01j5,16.96570776,13.59030894,1.5,3.2766984,43.01381203,38.62521055,NA,NA,NA,NA,NA
16/12/01j29,16.41284404,13.42621232,1.5,3.147706422,44.04150685,34.49565332,NA,2.330119161,3.461811082,22.11553679,9.363796402
16/12/01j9,17.20622338,14.12713806,1.9,3.163413023,50.80845203,36.15156,NA,2.073258224,3.401179784,22.07819923,9.139720319
17/12/01j32,19.20441552,14.27901921,1.6,3.41426575,50.97532876,41.57839832,NA,NA,NA,NA,NA
17/12/01j38,16.85474116,13.9607969,1.6,3.336090059,47.37136907,40.09663968,NA,NA,NA,NA,NA
28/11/00j21,15.86979491,12.93923221,1.75,3.092844951,43.11439731,34.90842247,NA,NA,NA,NA,NA
05larv0094,9.631931749,7.304082876,2.2,3.780621572,13.6062455,20.26082846,0.01,1.096892139,1.964655698,7.798339399,3.030211881
05larv0226,13.48150825,11.91543188,1.4,3.021322732,25.29510925,26.29646469,0,0.877002771,0.917961691,14.7300837,1.393190182
05larv0294,10.98646507,8.657480795,1.9,4.639678088,23.26916066,27.53641248,0.01,1.22546031,2.076576027,12.19214808,4.772779917
05larv0295,10.12379479,7.858588263,1.8,4.405427925,19.82237761,25.16407622,0.01,1.071301036,2.023568623,11.32100051,3.768943849
05larv0014,11.12926829,8.364634146,1.8,4.975609756,33.00118977,33.22427127,0.01,1.219512195,2.537804878,22.12968471,5.681142177
05larv0015,8.368529021,7.108724508,1.4,4.2765777720000004,23.35660339,23.76432465,0.01,0.878484373,1.728007723,13.84796124,2.577380798
jml03/14.12.5,21.32,17.75,2.9,6.25,75.43,74.9,0.121,2.298703315,4.038357015,38.2623728,13.63093368
jml03/17.12.2,23.41,18.95,2.7,6.78,78.68,86.48,0.166,2.457625835,4.413729381,42.87934874,16.14313755
jml03/17.12.4,22.58,18.12,2.65,6.27,70.18,81.54,0.119,NA,NA,NA,NA
jml03/17.12.6,21.66,17.28,2.7,6.35,68.53,74.45,0.115,NA,NA,NA,NA
jml03/19.12.1,20.66,16.98,2.8,6.48,77.4,72.58,0.126,NA,NA,NA,NA
jml03/19.12.10,20.87,17.41,2.55,5.86,68.28,71.22,0.112,NA,NA,NA,NA
jml03/19.12.12,23.06,18.06,2.6,6.77,74.15,85.66,0.126,NA,NA,NA,NA
jml03/19.12.14,21.09,16.75,2.4,5.96,67.02,69.59,0.108,NA,NA,NA,NA
jml03/19.12.4,21.89,17.65,2.7,6.3,72.16,75.16,0.119,NA,NA,NA,NA
jml03/19.12.7,22.16,17.7,3,6.32,72.84,78.89,0.123,NA,NA,NA,NA
10/12/01j28,23.40421685,19.90576484,2.5,6.199407923,80.74147495,91.86012719,NA,NA,NA,NA,NA
16/12/01j15,31.26996962,27.20523375,3,8.085122023,183.1480891,161.6713933,NA,1.488292659,6.483837434,89.10866562,21.16310898
17/12/01j19,31.08382685,27.0210868,3.1,7.955497188,162.4614963,154.677928,NA,1.641627699,5.730275594,98.65985335,22.36751952
17/12/01j3,31.3949263,25.64910315,2.6,8.625565225,155.5602634,161.1522454,NA,NA,NA,NA,NA
24/11/00j15,29.32224572,25.39800038,2.8,8.075370121,168.2969506,150.9774291,NA,NA,NA,NA,NA
24/11/00j17,23.69409389,19.17718324,2.2,6.992428067,90.35865966,89.74709513,NA,NA,NA,NA,NA
24/11/00j29,30.40235446,24.1960974,2.7,6.935978068,133.6717569,116.6442116,NA,NA,NA,NA,NA
6/12/01j31,19.13697864,16.85365171,1.1,2.213928609,26.83920259,25.32172058,NA,1.073784722,2.640451389,14.70480083,4.551263503
jml03/19.12.15,26.78,23.63,2.75,2.5,44.02,48.96,NA,1.510474257,2.398097517,34.71394052,4.996663582
21/12/00j15,33.31531653,28.78251469,2,4.276062428,94.18467878,103.7113315,NA,2.137931034,4.311034483,75.27705113,15.91438763
22/12/00j40,38.2524924,32.95305098,2.8,5.108534257,146.2221251,145.6159492,NA,2.733102071,4.000140159,103.3427048,18.70285639
23/11/01j3,37.88263544,34.86135324,2.9,5.343245288,132.4986409,135.8614736,NA,NA,NA,NA,NA
23/11/01j35,44.86392775,37.86799984,3.6,6.50122969,197.4239424,188.2495232,NA,NA,NA,NA,NA
6/12/01j39,30.21106644,26.20292002,2.3,3.740478206,66.93157771,72.07413353,NA,NA,NA,NA,NA
9/12/00j30,27.27360794,23.62614794,1.65,3.500988104,61.99688073,67.55993336,NA,NA,NA,NA,NA
jml03/12.12.1,23.13,20.26,1.7,2.42,41.53,41.69,NA,NA,NA,NA,NA
jml03/12.12.2,27.56,24.09,2.15,4.08,87.66,80.85,NA,NA,NA,NA,NA
jml03/12.12.3,29.08,26.3,1.95,3.59,68.56,71.16,NA,NA,NA,NA,NA
jml03/12.12.4,24.29,21.02,2,3.55,54.04,56.9,NA,NA,NA,NA,NA
jml03/12.12.5,26.86,22.78,1.8,2.87,56.52,59.98,NA,NA,NA,NA,NA
jml03/12.12.6,25.29,21.2,1.75,2.69,44.94,47.58,NA,NA,NA,NA,NA
26/12/00j23,49.23934544,41.24258227,3.7,7.392555296,261.4736605,272.1932398,NA,NA,NA,NA,NA
jml03/11.12.14,26.14,22.43,1.85,3.04,53.06,59.16,NA,NA,NA,NA,NA
jml03/11.12.16,22.11,19.45,1.45,2.36,41.58,43.28,NA,NA,NA,NA,NA
jml03/11.12.18,26.62,22.7,1.8,2.74,54.77,55.86,NA,NA,NA,NA,NA
05larv0100,17.46589156,15.4348084,1.3,2.491398742,21.0702502,28.17811683,0.01,1.310950291,1.783129671,14.91948244,3.77209556
05larv0147,17.45640409,15.78592904,1.1,2.335538184,18.38319709,27.52417314,0.01,1.301262778,1.468430547,13.91395405,2.690223965
05larv0148,15.66334494,NA,1.2,NA,NA,NA,0.01,NA,NA,NA,NA
05larv0249,17.22937989,15.05839856,1.3,2.050571945,19.02192923,21.47216249,0.01,0.970499699,1.930162553,12.65712211,3.987065958
05larv0301,19.25189736,16.91242019,1.1,1.931092639,23.6842331,25.30962164,0,0.993856162,2.421395013,15.3686292,4.818116047
05larv0035,22.67372824,19.57023344,1.8,2.841047092,30.53370013,41.26237204,0.03,1.48562947,1.686681959,25.34005793,5.102605522
05larv0052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0053,19.94058622,18.15685239,1.5,2.442566675,23.0365037,31.15549847,0.01,1.130182202,2.311196198,16.99192734,3.48641751
05larv0069,18.4328409,16.11818367,1.4,2.764653823,29.02208446,31.70553813,0.02,1.436449044,1.614133025,17.93140287,4.680981364
05larv0070,18.83682809,16.37319855,1.1,2.390547094,25.18206838,31.85312392,0,1.066867017,1.934294106,17.28409844,4.44115026
05larv0071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0250,43.8097475,40.7469172,1.2,1.174398121,41.79009168,52.03762901,0.02,0.751614797,0.846741045,40.56259394,2.027440091
05larv0251,42.68087698,40.58587089,1.2,1.811205847,39.59699781,49.98212275,0.04,0.981729598,2.326431181,43.46916582,3.516106587
05larv0252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0292,23.29208269,21.60455632,1,1.97440585,26.91514773,29.30804478,0,0.984390381,2.535508367,23.21703412,3.955201724
05larv0327,24.31285714,22.17,1.1,1.738571429,27.40816327,33.67346939,0,0.714285714,0.714285714,21.14285714,3.387755102
05larv0328,24.09227253,22.1496929,1.1,1.999714327,26.17619402,27.91039238,0.01,0.57134695,1.856877589,19.7902636,3.121557042
05larv0329,24.35937723,22.4167976,1.1,1.276960434,22.83021131,27.99200171,0.01,0.605627767,0.714183688,18.64773292,3.121557042
1/01/01j9,35.57321429,28.86035714,5.95,11.49285714,174.6033163,228.9923469,NA,NA,NA,NA,NA
11/12/01j38,33.62984615,26.70184615,5.9,11.65815385,155.8655621,209.7742012,NA,3.811309524,8.336607143,68.45769558,47.50478316
14/11/01j5,32.32111318,25.50383192,5.2,9.903088572,106.6998831,178.7055803,NA,3.238476954,6.392785571,65.95349098,37.67385835
16/12/00j27,28.82653962,22.76689606,4.3,9.590612317,83.15630658,150.1276661,NA,NA,NA,NA,NA
24/11/00j30,34.19359159,26.61633241,5.5,10.86583855,167.7608489,212.6726285,NA,NA,NA,NA,NA
29/11/00j29,31.07361614,24.08091554,5,9.570273136,130.7566527,162.5842154,NA,NA,NA,NA,NA
05larv0090,17.41303819,12.51033812,3.5,6.690586232,34.86620165,62.6615317,0.1,2.507905619,4.655801508,25.99063059,16.47897694
05larv0091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0289,17.95135135,14.08108108,3.6,6.309459459,30.02191381,57.90723156,0.12,1.644594595,2.394594595,20.56245435,9.824689554
05larv0290,19.40605051,14.81126839,4.2,6.457119067,29.09885824,65.49650355,0.14,1.623646961,2.02053844,19.66243168,10.38006922
05larv0300,18.67221892,14.49494349,3.8,6.096371208,38.58783528,62.46812805,0.12,1.47174301,2.154669839,17.02904103,9.342616024
05larv0163,6.87625,5.75125,1.5,2.37875,5.734375,8.953125,0,0.625,0.625,2.734375,1.484375
05larv0246,13.97320341,10.26309379,3.7,5.116930572,15.53317973,37.04522425,0.07,0.87819732,1.088915956,10.77085815,2.952342662
05larv0314,8.816609811,7.501470415,2.3,2.716151041,6.351446631,13.96211253,0.01,0.831666863,0.896365134,3.196479677,2.089473728
05larv0315,11.70357143,9.296428571,3.1,3.721428571,14.42743764,23.83786848,0.03,0.866666667,1.071428571,5.810657596,3.217120181
05larv0316,9.931403325,7.435181956,2.7,3.29031508,9.773281365,18.8841965,0.02,0.937100337,1.039414022,5.569283434,2.284487622
05larv0092,29.12069381,23.93519634,4.9,8.220910624,71.87709962,139.4450554,0.37,2.288605155,3.495543243,49.17066827,18.06358277
05larv0118,16.90532033,13.63658808,3.4,5.726453524,33.84319016,56.80657943,0.09,1.486236267,3.711887421,17.98062332,9.950294091
05larv0119,20.95220678,15.80712021,3.6,6.756888564,49.70805141,76.27153463,0.16,2.104364789,3.300414533,31.92969331,14.68646974
05larv0120,18.09001233,14.1270037,3.6,5.676942047,41.20288086,59.28045478,0.12,1.378545006,3.871763255,20.90552073,13.01463691
26/12/00j11,21.29280925,18.37796603,2.1,6.946240013,79.62974334,91.06345191,NA,2.8812,5.3748,39.968,18.96
26/12/00j12,19.73699567,16.64221407,1.9,6.147882628,68.27293826,74.86761176,NA,2.104573606,4.572018421,32.67787679,11.67179614
26/12/00j15,25.94335821,21.8138806,2.8,8.296567164,126.3777567,128.4489864,NA,NA,NA,NA,NA
26/12/00j28,15.57654537,12.85755098,1.5,4.499517909,44.88578926,42.28940689,NA,NA,NA,NA,NA
26/12/00j6,15.96060758,13.13336672,1.4,4.236020698,41.81089416,41.84209882,NA,NA,NA,NA,NA
26/12/00j8,16.91742477,14.09097271,1.5,4.876137159,47.42803891,50.57195228,NA,NA,NA,NA,NA
